Program Code,Program Title,Semester,Required Credit,Study Pattern,Subject Code,GE Elective,GE/DS Elective,DS Elective,Cantonese/Putonghua,Eng Level,Total DS,Total GE,Bio Level,Chem Level,Phy Level
8C112-IT,Associate in Information Technology,4,63,II,SEHH2238,,3,,Cantonese,>2,3,5,,,
,,,,,SEHH2239,,,,,,,,,,
8C112-IT,Associate in Information Technology,1,63,II,SEHH1069,,,,Putonghua,>2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-IT,Associate in Information Technology,2,63,II,SEHH1071,2,,,Putonghua,>2,3,5,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2240,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
8C112-IT,Associate in Information Technology,3,63,II,SEHH2241,,3,,Putonghua,>2,3,5,,,
,,,,,SEHH2242,,,,,,,,,,
8C112-IT,Associate in Information Technology,4,63,II,SEHH2238,,3,,Putonghua,>2,3,5,,,
,,,,,SEHH2239,,,,,,,,,,
8C112-IT,Associate in Information Technology,1,65,III,SEHH1068,,,,Cantonese,2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-IT,Associate in Information Technology,2,65,III,SEHH1069,1,,,Cantonese,2,3,4,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2240,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
8C112-IT,Associate in Information Technology,3,65,III,SEHH1071,,3,,Cantonese,2,3,4,,,
,,,,,SEHH2241,,,,,,,,,,
,,,,,SEHH2242,,,,,,,,,,
8C112-IT,Associate in Information Technology,4,65,III,SEHH2238,,3,,Cantonese,2,3,4,,,
,,,,,SEHH2239,,,,,,,,,,
8C112-IT,Associate in Information Technology,1,65,III,SEHH1068,,,,Putonghua,2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-IT,Associate in Information Technology,2,65,III,SEHH1069,1,,,Putonghua,2,3,4,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2240,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
8C112-IT,Associate in Information Technology,3,65,III,SEHH1071,,3,,Putonghua,2,3,4,,,
,,,,,SEHH2241,,,,,,,,,,
,,,,,SEHH2242,,,,,,,,,,
8C112-IT,Associate in Information Technology,4,65,III,SEHH2238,,3,,Putonghua,2,3,4,,,
,,,,,SEHH2239,,,,,,,,,,
8C112-IT,Associate in Information Technology,1,63,III,SEHH1068,,,,Cantonese,>2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-IT,Associate in Information Technology,2,63,III,SEHH1069,1,,,Cantonese,>2,3,4,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2240,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
8C112-IT,Associate in Information Technology,3,63,III,SEHH1071,,3,,Cantonese,>2,3,4,,,
,,,,,SEHH2241,,,,,,,,,,
,,,,,SEHH2242,,,,,,,,,,
8C112-IT,Associate in Information Technology,4,63,III,SEHH2238,,3,,Cantonese,>2,3,4,,,
,,,,,SEHH2239,,,,,,,,,,
8C112-IT,Associate in Information Technology,1,63,III,SEHH1068,,,,Putonghua,>2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-IT,Associate in Information Technology,2,63,III,SEHH1069,1,,,Putonghua,>2,3,4,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2240,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
8C112-IT,Associate in Information Technology,3,63,III,SEHH1071,,3,,Putonghua,>2,3,4,,,
,,,,,SEHH2241,,,,,,,,,,
,,,,,SEHH2242,,,,,,,,,,
8C112-IT,Associate in Information Technology,4,63,III,SEHH2238,,3,,Putonghua,>2,3,4,,,
,,,,,SEHH2239,,,,,,,,,,
8C112-IT,Associate in Information Technology,1,68,IV,SEHH1068,,,,Cantonese,2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-IT,Associate in Information Technology,2,68,IV,SEHH1069,2,,,Cantonese,2,3,5,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2240,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
8C112-IT,Associate in Information Technology,3,68,IV,SEHH1071,,3,,Cantonese,2,3,5,,,
,,,,,SEHH2241,,,,,,,,,,
,,,,,SEHH2242,,,,,,,,,,
8C112-IT,Associate in Information Technology,4,68,IV,SEHH2238,,3,,Cantonese,2,3,5,,,
,,,,,SEHH2239,,,,,,,,,,
8C112-IT,Associate in Information Technology,1,68,IV,SEHH1068,,,,Putonghua,2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-IT,Associate in Information Technology,2,68,IV,SEHH1069,2,,,Putonghua,2,3,5,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2240,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
8C112-IT,Associate in Information Technology,3,68,IV,SEHH1071,,3,,Putonghua,2,3,5,,,
,,,,,SEHH2241,,,,,,,,,,
,,,,,SEHH2242,,,,,,,,,,
8C112-IT,Associate in Information Technology,4,68,IV,SEHH2238,,3,,Putonghua,2,3,5,,,
,,,,,SEHH2239,,,,,,,,,,
8C112-IT,Associate in Information Technology,1,66,IV,SEHH1068,,,,Cantonese,>2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-IT,Associate in Information Technology,2,66,IV,SEHH1069,2,,,Cantonese,>2,3,5,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2240,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
8C112-IT,Associate in Information Technology,3,66,IV,SEHH1071,,3,,Cantonese,>2,3,5,,,
,,,,,SEHH2241,,,,,,,,,,
,,,,,SEHH2242,,,,,,,,,,
8C112-IT,Associate in Information Technology,4,66,IV,SEHH2238,,3,,Cantonese,>2,3,5,,,
,,,,,SEHH2239,,,,,,,,,,
8C112-IT,Associate in Information Technology,1,66,IV,SEHH1068,,,,Putonghua,>2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-IT,Associate in Information Technology,2,66,IV,SEHH1069,2,,,Putonghua,>2,3,5,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2240,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
8C112-IT,Associate in Information Technology,3,66,IV,SEHH1071,,3,,Putonghua,>2,3,5,,,
,,,,,SEHH2241,,,,,,,,,,
,,,,,SEHH2242,,,,,,,,,,
8C112-IT,Associate in Information Technology,4,66,IV,SEHH2238,,3,,Putonghua,>2,3,5,,,
,,,,,SEHH2239,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,1,62,I,SEHH1069,,,,Cantonese,2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,62,I,SEHH2042,1,,,Cantonese,2,3,4,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,62,I,SEHH2240,,2,,Cantonese,2,3,4,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,62,I,SEHH3163,,4,,Cantonese,2,3,4,,,
8C112-SDS,Associate in Statistics and Data Science,1,62,I,SEHH1069,,,,Putonghua,2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,62,I,SEHH2042,1,,,Putonghua,2,3,4,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,62,I,SEHH2240,,2,,Putonghua,2,3,4,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,62,I,SEHH3163,,4,,Putonghua,2,3,4,,,
8C112-SDS,Associate in Statistics and Data Science,1,60,I,SEHH1069,,,,Cantonese,>2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,60,I,SEHH2042,1,,,Cantonese,>2,3,4,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,60,I,SEHH2240,,2,,Cantonese,>2,3,4,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,60,I,SEHH3163,,4,,Cantonese,>2,3,4,,,
8C112-SDS,Associate in Statistics and Data Science,1,60,I,SEHH1069,,,,Putonghua,>2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,60,I,SEHH2042,1,,,Putonghua,>2,3,4,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,60,I,SEHH2240,,2,,Putonghua,>2,3,4,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,60,I,SEHH3163,,4,,Putonghua,>2,3,4,,,
8C112-SDS,Associate in Statistics and Data Science,1,65,II,SEHH1069,,,,Cantonese,2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,65,II,SEHH2042,1,,,Cantonese,2,3,5,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,65,II,SEHH2240,,3,,Cantonese,2,3,5,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,65,II,SEHH3163,,4,,Cantonese,2,3,5,,,
8C112-SDS,Associate in Statistics and Data Science,1,65,II,SEHH1069,,,,Putonghua,2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,65,II,SEHH2042,1,,,Putonghua,2,3,5,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,65,II,SEHH2240,,3,,Putonghua,2,3,5,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,65,II,SEHH3163,,4,,Putonghua,2,3,5,,,
8C112-SDS,Associate in Statistics and Data Science,1,63,II,SEHH1069,,,,Cantonese,>2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,63,II,SEHH2042,1,,,Cantonese,>2,3,5,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,63,II,SEHH2240,,3,,Cantonese,>2,3,5,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,63,II,SEHH3163,,4,,Cantonese,>2,3,5,,,
8C112-SDS,Associate in Statistics and Data Science,1,63,II,SEHH1069,,,,Putonghua,>2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,63,II,SEHH2042,1,,,Putonghua,>2,3,5,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,63,II,SEHH2240,,3,,Putonghua,>2,3,5,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,63,II,SEHH3163,,4,,Putonghua,>2,3,5,,,
8C112-SDS,Associate in Statistics and Data Science,1,65,III,SEHH1068,,,,Cantonese,2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,65,III,SEHH1069,1,,,Cantonese,2,3,4,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,65,III,SEHH2240,,2,,Cantonese,2,3,4,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,65,III,SEHH3163,,4,,Cantonese,2,3,4,,,
8C112-SDS,Associate in Statistics and Data Science,1,65,III,SEHH1068,,,,Putonghua,2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,65,III,SEHH1069,1,,,Putonghua,2,3,4,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,65,III,SEHH2240,,2,,Putonghua,2,3,4,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,65,III,SEHH3163,,4,,Putonghua,2,3,4,,,
8C112-SDS,Associate in Statistics and Data Science,1,63,III,SEHH1068,,,,Cantonese,>2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,63,III,SEHH1069,1,,,Cantonese,>2,3,4,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,63,III,SEHH2240,,2,,Cantonese,>2,3,4,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,63,III,SEHH3163,,4,,Cantonese,>2,3,4,,,
8C112-SDS,Associate in Statistics and Data Science,1,63,III,SEHH1068,,,,Putonghua,>2,3,4,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,63,III,SEHH1069,1,,,Putonghua,>2,3,4,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,63,III,SEHH2240,,2,,Putonghua,>2,3,4,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,63,III,SEHH3163,,4,,Putonghua,>2,3,4,,,
8C112-SDS,Associate in Statistics and Data Science,1,68,IV,SEHH1068,,,,Cantonese,2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,68,IV,SEHH1069,1,,,Cantonese,2,3,5,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,68,IV,SEHH2240,,3,,Cantonese,2,3,5,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,68,IV,SEHH3163,,4,,Cantonese,2,3,5,,,
8C112-SDS,Associate in Statistics and Data Science,1,68,IV,SEHH1068,,,,Putonghua,2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1066,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,68,IV,SEHH1069,1,,,Putonghua,2,3,5,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1067,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,68,IV,SEHH2240,,3,,Putonghua,2,3,5,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,68,IV,SEHH3163,,4,,Putonghua,2,3,5,,,
8C112-SDS,Associate in Statistics and Data Science,1,66,IV,SEHH1068,,,,Cantonese,>2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,66,IV,SEHH1069,1,,,Cantonese,>2,3,5,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
,,,,,LCH1105,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,66,IV,SEHH2240,,3,,Cantonese,>2,3,5,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,66,IV,SEHH3163,,4,,Cantonese,>2,3,5,,,
8C112-SDS,Associate in Statistics and Data Science,1,66,IV,SEHH1068,,,,Putonghua,>2,3,5,,,
,,,,,SEHH1116,,,,,,,,,,
,,,,,SEHH2041,,,,,,,,,,
,,,,,SEHH2306,,,,,,,,,,
,,,,,SEHH2376,,,,,,,,,,
,,,,,LCH1046,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,2,66,IV,SEHH1069,1,,,Putonghua,>2,3,5,,,
,,,,,SEHH2042,,,,,,,,,,
,,,,,SEHH2311,,,,,,,,,,
,,,,,LCH1047,,,,,,,,,,
,,,,,LCH1106,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,3,66,IV,SEHH2240,,3,,Putonghua,>2,3,5,,,
,,,,,SEHH2313,,,,,,,,,,
,,,,,SHDH1072,,,,,,,,,,
8C112-SDS,Associate in Statistics and Data Science,4,66,IV,SEHH3163,,4,,Putonghua,>2,3,5,,,